date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:37:04	2011/2011	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cf8-5699add3a0340-gzip%22	https://preview.colorlib.com/theme/halo/js/main.js	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/js/main.js	(from https://preview.colorlib.com/theme/halo/index.html)
10:37:06	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5699adbcbcd40%22	https://preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont.eot?v=4.7.0	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont3e6e.eot	(from https://preview.colorlib.com/theme/halo/css/font-awesome.min.css)
10:37:07	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-5699adbcbcd40%22	https://preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont.eot?	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfontd41d.eot	(from https://preview.colorlib.com/theme/halo/css/font-awesome.min.css)
10:37:07	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5699adc181880%22	https://preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont.woff2?v=4.7.0	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont3e6e.woff2	(from https://preview.colorlib.com/theme/halo/css/font-awesome.min.css)
10:37:09	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5699adbf99400%22	https://preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont.woff?v=4.7.0	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont3e6e.woff	(from https://preview.colorlib.com/theme/halo/css/font-awesome.min.css)
10:37:09	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jan%202021%2009:37:09%20GMT	https://preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont.ttf?v=4.7.0	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont3e6e.ttf	(from https://preview.colorlib.com/theme/halo/css/font-awesome.min.css)
10:37:11	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-5699adc369d00%22	https://preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont.svg?v=4.7.0	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/fontawesome-webfont3e6e.svg	(from https://preview.colorlib.com/theme/halo/css/font-awesome.min.css)
10:37:12	33820/33820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22841c-5699adb7f8200%22	https://preview.colorlib.com/theme/halo/icon-fonts/Flaticon.eot	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/Flaticon.eot	(from https://preview.colorlib.com/theme/halo/css/flaticon.css)
10:37:13	33820/33820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22841c-5699adb7f8200%22	https://preview.colorlib.com/theme/halo/icon-fonts/Flaticon.eot?	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/Flaticond41d.eot	(from https://preview.colorlib.com/theme/halo/css/flaticon.css)
10:37:13	19744/19744	---M--	200	added ('OK')	font/woff	etag:%224d20-5699adbad48c0%22	https://preview.colorlib.com/theme/halo/icon-fonts/Flaticon.woff	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/Flaticon.woff	(from https://preview.colorlib.com/theme/halo/css/flaticon.css)
10:37:14	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jan%202021%2009:37:14%20GMT	https://preview.colorlib.com/theme/halo/icon-fonts/Flaticon.ttf	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/Flaticon.ttf	(from https://preview.colorlib.com/theme/halo/css/flaticon.css)
10:37:16	241344/241344	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223aec0-5699adb9e0680%22	https://preview.colorlib.com/theme/halo/icon-fonts/Flaticon.svg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/icon-fonts/Flaticon.svg	(from https://preview.colorlib.com/theme/halo/css/flaticon.css)
10:37:16	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jan%202021%2009:37:16%20GMT	https://preview.colorlib.com/theme/halo/css/Flaticon.svg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/css/Flaticon.svg	(from https://preview.colorlib.com/theme/halo/css/flaticon.css)
10:37:17	283/283	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jan%202021%2009:37:17%20GMT	https://preview.colorlib.com/theme/halo/css/owl.video.play.png	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/css/owl.video.play.png	(from https://preview.colorlib.com/theme/halo/css/owl.carousel.css)
10:37:18	83829/83829	---M--	200	added ('OK')	image/jpeg	etag:%2215521-5699ade2e2740%22	https://preview.colorlib.com/theme/halo/img/headers-bg/1.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/headers-bg/1.jpg	(from https://preview.colorlib.com/theme/halo/about.html)
10:37:20	273044/273044	---M--	200	added ('OK')	image/jpeg	etag:%2244a0f-5699adccf3380%22	https://preview.colorlib.com/theme/halo/img/review-bg.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/review-bg.jpg	(from https://preview.colorlib.com/theme/halo/about.html)
10:37:20	6864/6864	---M--	200	added ('OK')	image/jpeg	etag:%221e47-5699adc6463c0%22	https://preview.colorlib.com/theme/halo/img/client.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/client.jpg	(from https://preview.colorlib.com/theme/halo/about.html)
10:37:21	46759/46759	---M--	200	added ('OK')	image/jpeg	etag:%22bebc-5699ae0af05c0%22	https://preview.colorlib.com/theme/halo/img/recent-thumb/1.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/recent-thumb/1.jpg	(from https://preview.colorlib.com/theme/halo/about.html)
10:37:22	35167/35167	---M--	200	added ('OK')	image/jpeg	etag:%229252-5699ae0af05c0%22	https://preview.colorlib.com/theme/halo/img/recent-thumb/2.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/recent-thumb/2.jpg	(from https://preview.colorlib.com/theme/halo/about.html)
10:37:23	44069/44069	---M--	200	added ('OK')	image/jpeg	etag:%22ac25-5699ade4cabc0%22	https://preview.colorlib.com/theme/halo/img/headers-bg/3.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/headers-bg/3.jpg	(from https://preview.colorlib.com/theme/halo/portfolio.html)
10:37:24	39466/39466	---M--	200	added ('OK')	image/jpeg	etag:%229a2a-5699ae0537840%22	https://preview.colorlib.com/theme/halo/img/portfolio/8.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/portfolio/8.jpg	(from https://preview.colorlib.com/theme/halo/portfolio.html)
10:37:26	190086/190086	---M--	200	added ('OK')	image/jpeg	etag:%222e686-5699ae071fcc0%22	https://preview.colorlib.com/theme/halo/img/portfolio/9.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/portfolio/9.jpg	(from https://preview.colorlib.com/theme/halo/portfolio.html)
10:37:27	116250/116250	---M--	200	added ('OK')	image/jpeg	etag:%221c61a-5699adf40cfc0%22	https://preview.colorlib.com/theme/halo/img/portfolio/10.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/portfolio/10.jpg	(from https://preview.colorlib.com/theme/halo/portfolio.html)
10:37:27	33373/33373	---M--	200	added ('OK')	image/jpeg	etag:%22825d-5699ade2e2740%22	https://preview.colorlib.com/theme/halo/img/headers-bg/2.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/headers-bg/2.jpg	(from https://preview.colorlib.com/theme/halo/blog.html)
10:37:29	100987/100987	---M--	200	added ('OK')	image/jpeg	etag:%2218a7b-5699addb41540%22	https://preview.colorlib.com/theme/halo/img/blog/1.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/blog/1.jpg	(from https://preview.colorlib.com/theme/halo/blog.html)
10:37:30	171465/171465	---M--	200	added ('OK')	image/jpeg	etag:%2229dc9-5699ade006080%22	https://preview.colorlib.com/theme/halo/img/blog/2.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/blog/2.jpg	(from https://preview.colorlib.com/theme/halo/blog.html)
10:37:31	131987/131987	---M--	200	added ('OK')	image/jpeg	etag:%2220393-5699addd299c0%22	https://preview.colorlib.com/theme/halo/img/blog/3.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/blog/3.jpg	(from https://preview.colorlib.com/theme/halo/blog.html)
10:37:31	50080/50080	---M--	200	added ('OK')	image/jpeg	etag:%22ccbf-5699ade6b3040%22	https://preview.colorlib.com/theme/halo/img/headers-bg/4.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/headers-bg/4.jpg	(from https://preview.colorlib.com/theme/halo/contact.html)
10:37:32	2064/2064	---MCZ	200	added ('OK')	application/javascript	etag:W/%228a0-5699add3a0340-gzip%22	https://preview.colorlib.com/theme/halo/js/map.js	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/js/map.js	(from https://preview.colorlib.com/theme/halo/contact.html)
10:37:33	42392/42392	---M--	200	added ('OK')	image/jpeg	etag:%22a598-5699ae119d580%22	https://preview.colorlib.com/theme/halo/img/work-slider/1.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/work-slider/1.jpg	(from https://preview.colorlib.com/theme/halo/single-work.html)
10:37:34	17913/17913	---M--	200	added ('OK')	image/jpeg	etag:%2245f9-5699ae10a9340%22	https://preview.colorlib.com/theme/halo/img/work-slider/2.jpg	/Users/smicks/websites/Ariflad2_Demo/preview.colorlib.com/theme/halo/img/work-slider/2.jpg	(from https://preview.colorlib.com/theme/halo/single-work.html)
